Project,File Path,Line Count
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\Models\CommentStatus.cs,11
SimplCommerce,"DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",4
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\obj\Debug\net8.0\SimplCommerce.Module.Comments.AssemblyInfo.cs,23
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Comments\obj\Debug\net8.0\SimplCommerce.Module.Comments.RazorAssemblyInfo.cs,18
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\ModuleInitializer.cs,20
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Areas\Contacts\Controllers\ContactApiController.cs,119
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Areas\Contacts\Controllers\ContactAreaApiController.cs,91
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Areas\Contacts\Controllers\ContactAreaTranslationApiController.cs,92
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Areas\Contacts\Controllers\ContactController.cs,91
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Areas\Contacts\ViewModels\CompanyInformation.cs,15
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Areas\Contacts\ViewModels\ContactAreaForm.cs,12
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Areas\Contacts\ViewModels\ContactAreaTranslationForm.cs,9
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Areas\Contacts\ViewModels\ContactAreaVm.cs,9
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Areas\Contacts\ViewModels\ContactForm.cs,21
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Areas\Contacts\ViewModels\ContactVm.cs,29
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Data\ContactCustomModelBuilder.cs,16
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Models\Contact.cs,36
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Models\ContactArea.cs,14
SimplCommerce,"DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",4
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\obj\Debug\net8.0\SimplCommerce.Module.Contacts.AssemblyInfo.cs,23
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\obj\Debug\net8.0\SimplCommerce.Module.Contacts.RazorAssemblyInfo.cs,18
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\ModuleInitializer.cs,34
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Components\DefaultShippingAddressViewComponent.cs,51
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\AccountController.cs,491
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\AppSettingApiController.cs,63
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\CommonApiController.cs,34
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\CountryApiController.cs,175
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\CustomerGroupApiController.cs,161
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\DashboardController.cs,17
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\DistrictApiController.cs,37
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\EntityApiController.cs,47
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\EntityTypeApiController.cs,35
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\HomeAdminController.cs,31
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\HomeController.cs,85
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\ManageController.cs,279
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\RoleApiController.cs,35
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\StateOrProvinceApiController.cs,181
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\ThemeApiController.cs,106
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\UserAddressController.cs,301
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\UserApiController.cs,311
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\WidgetApiController.cs,36
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\WidgetInstanceApiController.cs,68
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\Controllers\WidgetZoneApiController.cs,36
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\AppSettingVm.cs,9
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\BreadcrumbViewModel.cs,9
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\CountryForm.cs,24
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\CustomerGroupForm.cs,13
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\HomeViewModel.cs,9
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\MediaViewModel.cs,9
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\ProjectDetailsVm.cs,25
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\ProjectItemVm.cs,11
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\StateOrProvinceForm.cs,21
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\ThemeListItem.cs,13
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\UserAddressFormViewModel.cs,44
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\UserAddressListItem.cs,31
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\UserForm.cs,26
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\UserSearchOption.cs,9
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\WidgetFormBase.cs,21
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\WidgetInstanceViewModel.cs,19
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\ExternalLoginConfirmationViewModel.cs,15
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\ForgotPasswordViewModel.cs,11
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\LoginViewModel.cs,19
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\RegisterViewModel.cs,29
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\ResetPasswordViewModel.cs,23
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\SendCodeViewModel.cs,16
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Account\VerifyCodeViewModel.cs,21
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\AddPhoneNumberViewModel.cs,12
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\ChangePasswordViewModel.cs,23
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\ConfigureTwoFactorViewModel.cs,12
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\DefaultAddressViewComponentVm.cs,7
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\FactorViewModel.cs,7
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\IndexViewModel.cs,22
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\ManageLoginsViewModel.cs,13
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\RemoveLoginViewModel.cs,8
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\SetPasswordViewModel.cs,18
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\UserInfoVm.cs,13
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\UserSettingViewModel.cs,16
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Areas\Core\ViewModels\Manage\VerifyPhoneNumberViewModel.cs,15
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Data\CoreCustomModelBuilder.cs,105
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Data\CoreSeedData.cs,67
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Data\Repository.cs,13
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Data\RepositoryWithTypedId.cs,58
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Data\SimplDbContext.cs,147
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Events\EntityDeleting.cs,9
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Events\EntityViewed.cs,11
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Events\ReviewSummaryChanged.cs,15
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Events\UserSignedIn.cs,9
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\EFConfigProvider.cs,28
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\EFConfigSource.cs,24
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\EFConfigurationDbContext.cs,19
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\EFConfigurationProviderExtension.cs,14
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\IWorkContext.cs,12
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\LocalizedStringExtensions.cs,22
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\SimplRoleStore.cs,14
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\SimplSignInManager.cs,38
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\SimplUserStore.cs,15
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\SlugRouteValueTransformer.cs,49
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\WorkContext.cs,101
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\Settings\SettingDefinition.cs,82
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\Settings\SettingDefinitionExtensions.cs,19
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\Settings\SettingDefinitionProvider.cs,38
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Extensions\TagHelpers\AppendVersionTagHelper.cs,56
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\Address.cs,51
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\AddressType.cs,9
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\AppSetting.cs,21
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\Content.cs,66
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\Country.cs,34
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\CustomerGroup.cs,32
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\CustomerGroupUser.cs,13
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\District.cs,28
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\Entity.cs,23
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\EntityType.cs,33
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\Media.cs,18
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\MediaType.cs,11
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\Role.cs,11
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\SimplConstants.cs,7
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\StateOrProvince.cs,33
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\ThemeManifest.cs,13
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\User.cs,56
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\UserAddress.cs,20
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\UserRole.cs,15
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\Vendor.cs,37
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\Widget.cs,40
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\WidgetInstance.cs,52
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\WidgetZone.cs,19
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Models\WidgetZoneIds.cs,11
SimplCommerce,"DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",4
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\obj\Debug\net8.0\SimplCommerce.Module.Core.AssemblyInfo.cs,23
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\obj\Debug\net8.0\SimplCommerce.Module.Core.RazorAssemblyInfo.cs,18
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\CurrencyService.cs,25
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\EntityService.cs,77
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\IContentLocalizationService.cs,20
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\ICurrencyService.cs,11
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\IEmailSender.cs,9
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\IEntityService.cs,18
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\IMediaService.cs,21
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\IPdfConverter.cs,7
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\ISettingService.cs,67
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\ISmsSender.cs,9
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\IStorageService.cs,14
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\IThemeService.cs,20
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\IWidgetInstanceService.cs,10
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\MediaService.cs,55
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\SettingService.cs,113
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\SmsSender.cs,16
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\ThemeService.cs,152
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Core\Services\WidgetInstanceService.cs,25
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.DinkToPdf\DinkToPdfConverter.cs,37
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.DinkToPdf\ModuleInitializer.cs,23
SimplCommerce,"DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.DinkToPdf\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",4
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.DinkToPdf\obj\Debug\net8.0\SimplCommerce.Module.DinkToPdf.AssemblyInfo.cs,23
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSendgrid\EmailSender.cs,45
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSendgrid\ModuleInitializer.cs,21
SimplCommerce,"DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSendgrid\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",4
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSendgrid\obj\Debug\net8.0\SimplCommerce.Module.EmailSenderSendgrid.AssemblyInfo.cs,23
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSmtp\EmailConfig.cs,13
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSmtp\EmailSender.cs,53
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSmtp\ModuleInitializer.cs,21
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSmtp\Data\EmailSenderSmptCustomModelBuilder.cs,19
SimplCommerce,"DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSmtp\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",4
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSmtp\obj\Debug\net8.0\SimplCommerce.Module.EmailSenderSmtp.AssemblyInfo.cs,23
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\ModuleInitializer.cs,41
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Extensions\BackgroundJobManagerExtensions.cs,24
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Extensions\HangfireConfigureExtensions.cs,41
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Extensions\HangfireJobsRegisterExtensions.cs,66
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Extensions\HangfireServiceCollectionExtensions.cs,37
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Internal\BackgroundJobArgsHelper.cs,34
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Internal\BackgroundJobCollection.cs,69
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Internal\BackgroundJobDescriptor.cs,20
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Internal\HangfireConfigureOptions.cs,42
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Internal\HangfireDashboardAuthorizationFilter.cs,40
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Models\BackgroundJob.cs,17
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Models\CommonCrons.cs,38
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Models\IBackgroundJob.cs,14
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Models\ScheduledJob.cs,72
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Services\BackgroundJobManager.cs,72
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.HangfireJobs\Services\IBackgroundJobManager.cs,22
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\ModuleInitializer.cs,29
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\Controllers\StockApiController.cs,158
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\Controllers\WarehouseApiController.cs,224
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\Controllers\WarehouseProductApiController.cs,160
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\ViewModels\MangeWarehouseProductItemVm.cs,21
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\ViewModels\StockVm.cs,11
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Areas\Inventory\ViewModels\WarehouseVm.cs,34
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Data\InventoryCustomModelBuilder.cs,14
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Event\ProductBackInStock.cs,14
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Event\ProductBackInStockSendEmailHandler.cs,22
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Models\ProductBackInStockSubscription.cs,16
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Models\Stock.cs,20
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Models\StockHistory.cs,30
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Models\Warehouse.cs,28
SimplCommerce,"DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",4
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\obj\Debug\net8.0\SimplCommerce.Module.Inventory.AssemblyInfo.cs,23
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\obj\Debug\net8.0\SimplCommerce.Module.Inventory.RazorAssemblyInfo.cs,18
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Services\IStockService.cs,12
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Services\IStockSubscriptionService.cs,15
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Services\StockService.cs,79
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Services\StockSubscriptionService.cs,71
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Inventory\Services\StockUpdateRequest.cs,17
SimplCommerce,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\EfRequestCultureProvider.cs,27
