Project,File Path,Line Count
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Resources\Strings.Designer.cs,1854
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\CollectionNavigator.cs,24
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\CollectionNavigatorBase.cs,223
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\RuneExtensions.cs,149
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\StringExtensions.cs,147
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\TableCollectionNavigator.cs,24
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\TextDirection.cs,61
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\TextFormatter.cs,2141
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\Autocomplete\AppendAutocomplete.cs,197
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\Autocomplete\AutocompleteBase.cs,74
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\Autocomplete\AutocompleteContext.cs,25
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\Autocomplete\IAutocomplete.cs,85
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\Autocomplete\ISuggestionGenerator.cs,15
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\Autocomplete\PopupAutocomplete.cs,585
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\Autocomplete\PopupAutocomplete.PopUp.cs,30
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\Autocomplete\SingleWordSuggestionGenerator.cs,108
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Text\Autocomplete\Suggestion.cs,30
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\CancelEventArgs.cs,35
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\DrawEventArgs.cs,29
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\EventArgs.cs,18
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\HighlightStyle.cs,31
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\IDesignable.cs,23
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\NavigationDirection.cs,13
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\SuperViewChangedEventArgs.cs,26
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\View.Adornments.cs,312
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\View.Arrangement.cs,14
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\View.Content.cs,473
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\View.cs,532
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\View.Cursor.cs,36
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\View.Diagnostics.cs,32
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\View.Drawing.cs,748
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\View.Hierarchy.cs,340
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\View.Keyboard.cs,869
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\View.Layout.cs,1070
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\View.Mouse.cs,710
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\View.Navigation.cs,846
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\View.Text.cs,237
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\ViewArrangement.cs,74
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\ViewEventArgs.cs,16
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\ViewportSettings.cs,106
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Adornment\Adornment.cs,262
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Adornment\Border.cs,1459
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Adornment\BorderSettings.cs,26
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Adornment\Margin.cs,249
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Adornment\Padding.cs,73
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Adornment\ShadowStyle.cs,25
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Adornment\ShadowView.cs,150
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\AddOrSubtract.cs,17
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\Dim.cs,286
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\DimAbsolute.cs,30
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\DimAuto.cs,438
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\DimAutoStyle.cs,48
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\DimCombine.cs,64
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\Dimension.cs,24
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\DimFill.cs,18
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\DimFunc.cs,23
