Project,URL,Namespace,File,Line Count,Unutilized Abstraction,Unnecessary Abstraction,Duplicate Abstraction,Feature Envy,Deficient Encapsulation,Wide Hierarchy,Broken Hierarchy,Rebellious Hierarchy,Unfactored Hierarchy,Long Method,Complex Method,Long Parameter List,Long Statement,Empty Catch Block,Magic Number,Missing Default,Complex Conditional,Broken Modularization,Insufficient Modularization,Cyclically-dependent Modularization,Cyclic Hierarchy,Multipath Hierarchy,Long Identifier,Virtual Method Call from Constructor,Hub-like Modularization,Imperative Abstraction,Duplicate Code,Multifaceted Abstraction,Unexploited Encapsulation,Missing Hierarchy
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Model.ViewModels,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushVideoContentDto.cs,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Model.ViewModels,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushVoiceContentDto.cs,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Model.ViewModels,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRActionDto.cs,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Model.ViewModels,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRActionInfoDto.cs,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Model.ViewModels,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRDto.cs,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Model.ViewModels,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatResponseUserInfo.cs,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Model.ViewModels,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatTemplateList.cs,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Model.ViewModels,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatUserInfo.cs,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Model.ViewModels,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatUserInfoOpenID.cs,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Model.ViewModels,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatValidDto.cs,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Model.ViewModels,DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatXMLDto.cs,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Repository.Base,DesigniteProjects\Blog.Core\Blog.Core.Repository\BASE\BaseRepository.cs,639,0,0,0,0,0,0,0,0,0,0,0,3,7,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.IRepository.Base,DesigniteProjects\Blog.Core\Blog.Core.Repository\BASE\IBaseRepository.cs,258,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Repository,DesigniteProjects\Blog.Core\Blog.Core.Repository\RoleModulePermissionRepository.cs,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Serilog.Es,DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\AppSettingsFileNameConfig.cs,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Serilog.Es.Formatters,DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\Formatters\LogConfigRootDTO.cs,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Serilog.Es.Formatters,DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\Formatters\LogstashJsonFormatter.cs,152,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Serilog.Es,DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\NetworkLoggerConfigurationExtensions.cs,102,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Serilog.Es.Sinks.TCP,DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\Sinks\TCP\TCPSocketWriter.cs,325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Serilog.Sinks.Network.Sinks.UDP,DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\Sinks\UDP\UDPSink.cs,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services,DesigniteProjects\Blog.Core\Blog.Core.Services\AccessTrendLogServices.cs,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services.BASE,DesigniteProjects\Blog.Core\Blog.Core.Services\BASE\BaseServices.cs,381,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services,DesigniteProjects\Blog.Core\Blog.Core.Services\BlogArticleServices.cs,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services,DesigniteProjects\Blog.Core\Blog.Core.Services\DepartmentServices.cs,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services,DesigniteProjects\Blog.Core\Blog.Core.Services\GuestbookServices.cs,280,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services,DesigniteProjects\Blog.Core\Blog.Core.Services\ModuleServices.cs,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services,DesigniteProjects\Blog.Core\Blog.Core.Services\OperateLogServices.cs,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services,DesigniteProjects\Blog.Core\Blog.Core.Services\PayServices.cs,415,0,0,2,0,0,0,0,0,0,2,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services,DesigniteProjects\Blog.Core\Blog.Core.Services\PermissionServices.cs,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services,DesigniteProjects\Blog.Core\Blog.Core.Services\TasksLogServices.cs,137,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services,DesigniteProjects\Blog.Core\Blog.Core.Services\TasksQzServices.cs,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services,DesigniteProjects\Blog.Core\Blog.Core.Services\WeChatConfigServices.cs,903,0,0,0,1,0,0,0,0,0,1,3,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services,DesigniteProjects\Blog.Core\Blog.Core.Services\WeChatPushLogServices.cs,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Services,DesigniteProjects\Blog.Core\Blog.Core.Services\WeChatSubServices.cs,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Tasks,DesigniteProjects\Blog.Core\Blog.Core.Tasks\HostedService\Job1TimedService.cs,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Tasks,DesigniteProjects\Blog.Core\Blog.Core.Tasks\HostedService\Job2TimedService.cs,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Tasks,DesigniteProjects\Blog.Core\Blog.Core.Tasks\QuartzNet\Jobs\JobBase.cs,85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Tasks,DesigniteProjects\Blog.Core\Blog.Core.Tasks\QuartzNet\Jobs\Job_AccessTrendLog_Quartz.cs,147,0,0,0,1,0,0,1,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Tasks,DesigniteProjects\Blog.Core\Blog.Core.Tasks\QuartzNet\Jobs\Job_Blogs_Quartz.cs,101,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Tasks,DesigniteProjects\Blog.Core\Blog.Core.Tasks\QuartzNet\Jobs\Job_OperateLog_Quartz.cs,83,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Tasks,DesigniteProjects\Blog.Core\Blog.Core.Tasks\QuartzNet\Jobs\Job_URL_Quartz.cs,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Blog.Core.Tasks,DesigniteProjects\Blog.Core\Blog.Core.Tasks\QuartzNet\SchedulerCenterServer.cs,497,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Ocelot.Provider.Nacos,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\Nacos.cs,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Ocelot.Provider.Nacos.NacosClient,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\NacosClient\LoadBalance\LbKv.cs,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Ocelot.Provider.Nacos.NacosClient,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\NacosClient\LoadBalance\WeightRandomLBStrategy.cs,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Ocelot.Provider.Nacos.NacosClient,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\NacosClient\LoadBalance\WeightRoundRobinLBStrategy.cs,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Ocelot.Provider.Nacos.NacosClient,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\NacosClient\UriTool.cs,145,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Ocelot.Provider.Nacos.NacosClient.V2,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\NacosClient\V2\RegSvcBgTask.cs,127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Ocelot.Provider.Nacos.NacosClient.V2,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\NacosClient\V2\ServiceCollectionExtensions.cs,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Ocelot.Provider.Nacos,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\NacosMiddlewareConfigurationProvider.cs,34,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Ocelot.Provider.Nacos,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\NacosProviderFactory.cs,23,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blog.Core,https://github.com/anjoy8/Blog.Core,Ocelot.Provider.Nacos,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\OcelotBuilderExtensions.cs,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NETworkManager,https://github.com/BornToBeRoot/NETworkManager,NETworkManager.Localization.Resources,DesigniteProjects\NETworkManager\Source\NETworkManager.Localization\Resources\StaticStrings.Designer.cs,764,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NETworkManager,https://github.com/BornToBeRoot/NETworkManager,NETworkManager.Localization.Resources,DesigniteProjects\NETworkManager\Source\NETworkManager.Localization\Resources\Strings.Designer.cs,11127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NETworkManager,https://github.com/BornToBeRoot/NETworkManager,XamlGeneratedNamespace,DesigniteProjects\NETworkManager\Source\NETworkManager\obj\Debug\net8.0-windows10.0.17763.0\win-x64\GeneratedInternalTypeHelper.g.cs,62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NETworkManager,https://github.com/BornToBeRoot/NETworkManager,NETworkManager.Views,DesigniteProjects\NETworkManager\Source\NETworkManager\obj\Debug\net8.0-windows10.0.17763.0\win-x64\Views\BitCalculatorSettingsView.g.cs,93,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NETworkManager,https://github.com/BornToBeRoot/NETworkManager,NETworkManager.Views,DesigniteProjects\NETworkManager\Source\NETworkManager\obj\Debug\net8.0-windows10.0.17763.0\win-x64\Views\ConfirmDeleteDialog.g.cs,82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NETworkManager,https://github.com/BornToBeRoot/NETworkManager,NETworkManager.Views,DesigniteProjects\NETworkManager\Source\NETworkManager\obj\Debug\net8.0-windows10.0.17763.0\win-x64\Views\DashboardView.g.cs,122,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
NETworkManager,https://github.com/BornToBeRoot/NETworkManager,NETworkManager.Views,DesigniteProjects\NETworkManager\Source\NETworkManager\obj\Debug\net8.0-windows10.0.17763.0\win-x64\Views\LookupHostView.g.cs,100,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NETworkManager,https://github.com/BornToBeRoot/NETworkManager,NETworkManager.Views,DesigniteProjects\NETworkManager\Source\NETworkManager\obj\Debug\net8.0-windows10.0.17763.0\win-x64\Views\SNMPOIDProfilesDialog.g.cs,152,1,0,1,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NETworkManager,https://github.com/BornToBeRoot/NETworkManager,NETworkManager.Views,DesigniteProjects\NETworkManager\Source\NETworkManager\obj\Debug\net8.0-windows10.0.17763.0\win-x64\Views\SubnetCalculatorHostView.g.cs,96,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.ActivityLog.Areas.ActivityLog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ActivityLog\Areas\ActivityLog\Controllers\MostViewedEntityController.cs,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.ActivityLog.Models,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ActivityLog\Models\Activity.cs,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.ActivityLog.Models,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ActivityLog\Models\MostViewEntityDto.cs,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.ActivityLog,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ActivityLog\ModuleInitializer.cs,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Components,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Components\CategoryBreadcrumbViewComponent.cs,68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Components,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Components\CategoryMenuViewComponent.cs,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Components,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Components\CategoryWidgetViewComponent.cs,53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Components,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Components\ProductWidgetViewComponent.cs,72,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Components,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Components\SimpleProductWidgetViewComponent.cs,60,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\BrandApiController.cs,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\BrandController.cs,164,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\CategoryApiController.cs,247,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\CategoryController.cs,188,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\CategoryTranslationApiController.cs,100,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\CategoryWidgetApiController.cs,83,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\ProductApiController.cs,946,1,0,0,1,0,0,0,0,0,1,3,1,7,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\ProductAttributeApiController.cs,102,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\ProductAttributeGroupApiController.cs,99,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\ProductCloneApiController.cs,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\ProductController.cs,222,1,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\ProductOptionApiController.cs,92,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\ProductPriceApiController.cs,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\ProductTemplateApiController.cs,144,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
SimplCommerce,https://github.com/simplcommerce/SimplCommerce,SimplCommerce.Module.Catalog.Areas.Catalog.Controllers,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Catalog\Areas\Catalog\Controllers\ProductTranslationApiController.cs,108,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
