Project,Design smell,Namespace,Class,File
Blog.Core,Unutilized Abstraction,DPE.Core.Common.Helper,Base32Helper,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\Base32Helper.cs
Blog.Core,Unutilized Abstraction,System,ConsoleTable,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\Console\Table\ConsoleTable.cs
Blog.Core,Unnecessary Abstraction,System,DrawTableInfo,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\Console\Table\DrawTableInfo.cs
Blog.Core,Unutilized Abstraction,System,DrawTableInfo,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\Console\Table\DrawTableInfo.cs
Blog.Core,Unutilized Abstraction,System,TableExtension,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\Console\Table\TableExtension.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Common.Helper.SM,SM4Helper,DesigniteProjects\Blog.Core\Blog.Core.Common\Helper\SM\SM4Helper.cs
Blog.Core,Duplicate Abstraction,Blog.Core.Common.Https.HttpPolly,HttpPollyHelper,DesigniteProjects\Blog.Core\Blog.Core.Common\Https\HttpPolly\HttpPollyHelper.cs
Blog.Core,Duplicate Abstraction,Blog.Core.Common.Https.HttpPolly,HttpPollyHelper,DesigniteProjects\Blog.Core\Blog.Core.Common\Https\HttpPolly\HttpPollyHelper.cs
Blog.Core,Duplicate Abstraction,Blog.Core.Common.Https.HttpPolly,HttpPollyHelper,DesigniteProjects\Blog.Core\Blog.Core.Common\Https\HttpPolly\HttpPollyHelper.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Hubs,ChatHub,DesigniteProjects\Blog.Core\Blog.Core.Common\Hubs\ChatHub.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Common.LogHelper,LogInfo,DesigniteProjects\Blog.Core\Blog.Core.Common\LogHelper\LogInfo.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Common.LogHelper,ApiWeek,DesigniteProjects\Blog.Core\Blog.Core.Common\LogHelper\RequestInfo.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Common.LogHelper,ApiDate,DesigniteProjects\Blog.Core\Blog.Core.Common\LogHelper\RequestInfo.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Common.LogHelper,ActiveUserVM,DesigniteProjects\Blog.Core\Blog.Core.Common\LogHelper\RequestInfo.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Common.LogHelper,RequestApiWeekView,DesigniteProjects\Blog.Core\Blog.Core.Common\LogHelper\RequestInfo.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Common.LogHelper,AccessApiDateView,DesigniteProjects\Blog.Core\Blog.Core.Common\LogHelper\RequestInfo.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Common.LogHelper,RequestInfo,DesigniteProjects\Blog.Core\Blog.Core.Common\LogHelper\RequestInfo.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Common.LogHelper,AOPLogExInfo,DesigniteProjects\Blog.Core\Blog.Core.Common\LogHelper\RequestInfo.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Common.LogHelper,RequestLogInfo,DesigniteProjects\Blog.Core\Blog.Core.Common\LogHelper\RequestInfo.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Common.LogHelper,RequestLogInfo,DesigniteProjects\Blog.Core\Blog.Core.Common\LogHelper\RequestInfo.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Common.Seed,DBSeed,DesigniteProjects\Blog.Core\Blog.Core.Common\Seed\DBSeed.cs
Blog.Core,Duplicate Abstraction,Blog.Core.Common.Seed,DBSeed,DesigniteProjects\Blog.Core\Blog.Core.Common\Seed\DBSeed.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Common.Seed,FrameSeed,DesigniteProjects\Blog.Core\Blog.Core.Common\Seed\FrameSeed.cs
Blog.Core,Duplicate Abstraction,Blog.Core.Common.Seed,FrameSeed,DesigniteProjects\Blog.Core\Blog.Core.Common\Seed\FrameSeed.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Common.Static,StaticPayInfo,DesigniteProjects\Blog.Core\Blog.Core.Common\Static\StaticPayInfo.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Tasks,Job1TimedService,DesigniteProjects\Blog.Core\Blog.Core.Tasks\HostedService\Job1TimedService.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Tasks,Job2TimedService,DesigniteProjects\Blog.Core\Blog.Core.Tasks\HostedService\Job2TimedService.cs
Blog.Core,Feature Envy,Blog.Core.Tasks,Job_AccessTrendLog_Quartz,DesigniteProjects\Blog.Core\Blog.Core.Tasks\QuartzNet\Jobs\Job_AccessTrendLog_Quartz.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Extensions.Apollo,ApolloOptions,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Apollo\ApolloOptions.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Extensions.Apollo,ChildNamespace,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Apollo\ApolloOptions.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions.Apollo,ConfigurationBuilderExtensions,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Apollo\ConfigurationBuilderExtensions.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.AuthHelper.OverWrite,TokenModelJwt,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Authorizations\Helpers\JwtHelper.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.AuthHelper,PermissionItem,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Authorizations\Policys\PermissionItem.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,EncryptionRequestExtensions,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Middlewares\EncryptionRequestMiddleware.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,EncryptionResponseExtensions,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Middlewares\EncryptionResponseMiddleware.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,AppConfigSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\AppConfigSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,Authentication_AuthingSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\Authentication_AuthingSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,Authentication_Ids4Setup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\Authentication_Ids4Setup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,Authentication_JWTSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\Authentication_JWTSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,AuthorizationSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\AuthorizationSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,AutofacModuleRegister,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\AutofacModuleRegister.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,AutoMapperSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\AutoMapperSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,CorsSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\CorsSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,DbSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\DbSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,EventBusSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\EventBusSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,GenericTypeExtensions,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\GenericTypeExtensions.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,HttpContextSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\HttpContextSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,HttpPollySetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\HttpPollySetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,SqlSugarMemoryCacheService,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\HttpRuntimeCache.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,IpPolicyRateLimitSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\IpPolicyRateLimitSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,JobSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\JobSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,JobSetup_HostedService,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\JobSetup_HostedService.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,KafkaSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\KafkaSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,MiniProfilerSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\MiniProfilerSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,NacosSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\NacosSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,RabbitMQSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\RabbitMQSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,RedisInitMqSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\RedisInitMqSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,SqlsugarSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\SqlsugarSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,SwaggerSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\SwaggerSetup.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Extensions,CustomApiVersion,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\SwaggerSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,CustomApiVersion,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\SwaggerSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions,UiFilesZipSetup,DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\UiFilesZipSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions.Middlewares,AllServicesMiddleware,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Middlewares\AllServicesMiddleware.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions.Middlewares,ByPassAuthMiddleware,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Middlewares\ByPassAuthMiddleware.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions.Middlewares,IpLimitMiddleware,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Middlewares\IpLimitMiddleware.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions.Middlewares,MiddlewareHelpers,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Middlewares\MiddlewareHelpers.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions.Middlewares,MiniProfilerMiddleware,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Middlewares\MiniProfilerMiddleware.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions.Middlewares,SwaggerAuthorizeExtensions,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Middlewares\SwaggerAuthMiddleware.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Extensions.Middlewares,SwaggerMiddleware,DesigniteProjects\Blog.Core\Blog.Core.Extensions\Middlewares\SwaggerMiddleware.cs
Blog.Core,Duplicate Abstraction,Blog.Core.EventBus,KafkaConsumerHostService,DesigniteProjects\Blog.Core\Blog.Core.EventBus\EventBusKafka\KafkaConsumerHostService.cs
Blog.Core,Feature Envy,Blog.Core.EventBus,KafkaConsumerHostService,DesigniteProjects\Blog.Core\Blog.Core.EventBus\EventBusKafka\KafkaConsumerHostService.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.EventBus,KafkaOptions,DesigniteProjects\Blog.Core\Blog.Core.EventBus\EventBusKafka\KafkaOptions.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Gateway.Controllers,UserController,DesigniteProjects\Blog.Core\Blog.Core.Gateway\Controllers\UserController.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Gateway.Controllers,ClaimDto,DesigniteProjects\Blog.Core\Blog.Core.Gateway\Controllers\UserController.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Gateway.Extensions,CustomOcelotSetup,DesigniteProjects\Blog.Core\Blog.Core.Gateway\Extensions\CustomOcelotSetup.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Gateway.Extensions,CustomSwaggerSetup,DesigniteProjects\Blog.Core\Blog.Core.Gateway\Extensions\CustomSwaggerSetup.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.AuthHelper,Urlobj,DesigniteProjects\Blog.Core\Blog.Core.Gateway\Helper\CustomJwtTokenAuthMiddleware.cs
Blog.Core,Unutilized Abstraction,Blog.Core.Serilog.Es,NetworkLoggerConfigurationExtensions,DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\NetworkLoggerConfigurationExtensions.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Serilog.Es.Formatters,LogConfigRootDTO,DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\Formatters\LogConfigRootDTO.cs
Blog.Core,Unnecessary Abstraction,Blog.Core.Serilog.Es.Formatters,Configsinfo,DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\Formatters\LogConfigRootDTO.cs
Blog.Core,Unutilized Abstraction,Serilog.Sinks.Network.Sinks.UDP,UDPSink,DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\Sinks\UDP\UDPSink.cs
Blog.Core,Unnecessary Abstraction,Ocelot.Provider.Nacos,NacosProviderFactory,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\NacosProviderFactory.cs
Blog.Core,Unutilized Abstraction,Ocelot.Provider.Nacos,OcelotBuilderExtensions,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\OcelotBuilderExtensions.cs
Blog.Core,Unnecessary Abstraction,Ocelot.Provider.Nacos.NacosClient,LbKv,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\NacosClient\LoadBalance\LbKv.cs
Blog.Core,Feature Envy,Ocelot.Provider.Nacos.NacosClient.V2,RegSvcBgTask,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\NacosClient\V2\RegSvcBgTask.cs
Blog.Core,Unutilized Abstraction,Ocelot.Provider.Nacos.NacosClient.V2,ServiceCollectionExtensions,DesigniteProjects\Blog.Core\Ocelot.Provider.Nacos\NacosClient\V2\ServiceCollectionExtensions.cs
